id,listing_url,name,host_identity_verified,room_type,accommodates,bedrooms,amenities,price,minimum_nights,number_of_reviews,last_review,review_scores_rating,instant_bookable,region_name,region_parent_name
2845622,https://www.airbnb.com/rooms/2845622,"Combines charm,and warm hospitality",t,Entire home/apt,8,4,"[""Shampoo"", ""Garden or backyard"", ""High chair"", ""Heating"", ""Long term stays allowed"", ""Baby bath"", ""Host greets you"", ""Luggage dropoff allowed"", ""Kitchen"", ""Stair gates"", ""Dishes and silverware"", ""Pack \u2019n Play/travel crib"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Crib"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s dinnerware"", ""Children\u2019s books and toys"", ""Coffee maker"", ""First aid kit"", ""Free street parking"", ""Free parking on premises"", ""Fire extinguisher"", ""Microwave"", ""Fireplace guards"", ""Refrigerator"", ""Iron""]",$160.00 ,3,104,30-12-19,97,f,Killarney LEA-7,Kerry County Council
2843361,https://www.airbnb.com/rooms/2843361,"POPPYFIELD HOUSE, KILLARNEY RD. KENMARE, V93 POK6",t,Entire home/apt,6,3,"[""High chair"", ""Heating"", ""Host greets you"", ""Dishes and silverware"", ""Kitchen"", ""Pack \u2019n Play/travel crib"", ""Washer"", ""Dryer"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$140.00 ,2,191,16-08-20,98,t,Kenmare LEA-6,Kerry County Council
2842414,https://www.airbnb.com/rooms/2842414,Tom's House,t,Entire home/apt,5,3,"[""Shampoo"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""Laptop-friendly workspace"", ""Heating"", ""Bathtub"", ""Children\u2019s books and toys"", ""Private entrance"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Iron"", ""Kitchen""]",$65.00 ,2,6,04-09-17,67,t,Cabra-Glasnevin LEA-7,Dublin City Council
2836119,https://www.airbnb.com/rooms/2836119,Comfortable home by the sea,f,Private room,2,1,"[""Shampoo"", ""Breakfast"", ""Garden or backyard"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hangers"", ""Waterfront"", ""Essentials"", ""Bed linens"", ""Fire extinguisher"", ""Wifi"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water"", ""Beachfront"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$70.00 ,1,12,23-07-19,100,t,Carrigaline LEA-6,Cork County Council
2835095,https://www.airbnb.com/rooms/2835095,Castle farm holiday home,f,Entire home/apt,5,3,"[""Essentials"", ""Carbon monoxide alarm"", ""Kitchen"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Hangers"", ""Dryer"", ""Heating"", ""Indoor fireplace"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Host greets you"", ""Fire extinguisher"", ""First aid kit"", ""Free parking on premises"", ""TV"", ""Iron""]",$60.00 ,1,147,05-11-19,96,t,Castleisland LEA-4,Kerry County Council
2832333,https://www.airbnb.com/rooms/2832333,Portobello Townhouse with a Private Patio and Free Parking,t,Entire home/apt,6,3,"[""Garden or backyard"", ""High chair"", ""Heating"", ""Self check-in"", ""Bathroom essentials"", ""Dishwasher"", ""Full kitchen"", ""Pack \u2019n Play/travel crib"", ""Washer"", ""Dryer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Room-darkening shades"", ""Crib"", ""Carbon monoxide alarm"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Free street parking"", ""Free parking on premises"", ""Fire extinguisher"", ""Bedroom comforts"", ""Smoke alarm"", ""Iron""]",$333.00 ,3,182,06-07-20,98,f,South East Inner City LEA-5,Dublin City Council
2829020,https://www.airbnb.com/rooms/2829020,Ring of Kerry Cottage,f,Entire home/apt,7,4,"[""Carbon monoxide alarm"", ""Free parking on premises"", ""Washer"", ""Essentials"", ""Indoor fireplace"", ""TV"", ""Heating"", ""Smoke alarm"", ""Kitchen""]",$100.00 ,7,30,20-09-16,86,f,Kenmare LEA-6,Kerry County Council
2821094,https://www.airbnb.com/rooms/2821094,GLEN HOUSE,t,Private room,4,2,"[""Breakfast"", ""Garden or backyard"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Kitchen"", ""Dishes and silverware"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""Window guards"", ""Hot water"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Laptop-friendly workspace"", ""Coffee maker"", ""Free parking on premises"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Oven"", ""Bathtub""]",$40.00 ,2,237,11-08-20,93,t,Bantry-West Cork LEA-4,Cork County Council
2818243,https://www.airbnb.com/rooms/2818243,Lough Graney Traditional Irish Farm Cottage,t,Entire home/apt,8,4,"[""Bathtub"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""Washer"", ""Iron"", ""Essentials"", ""Room-darkening shades"", ""Hair dryer"", ""Dryer"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Garden or backyard"", ""Laptop-friendly workspace"", ""Children\u2019s books and toys"", ""Oven"", ""Refrigerator"", ""Dishes and silverware""]",$103.00 ,3,12,16-02-20,98,f,Killaloe LEA-5,Clare County Council
2817286,https://www.airbnb.com/rooms/2817286,Double bed suitable for a couple,f,Private room,2,1,"[""Shampoo"", ""Breakfast"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hangers"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""TV"", ""Laptop-friendly workspace"", ""Heating"", ""Hair dryer"", ""Host greets you"", ""Coffee maker"", ""Luggage dropoff allowed"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$85.00 ,1,51,27-10-19,98,f,Galway City Central LEA-6,Galway City Council
2816481,https://www.airbnb.com/rooms/2816481,Family friendly stay,t,Private room,3,1,"[""Breakfast"", ""Hangers"", ""Bed linens"", ""Hot water"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Patio or balcony"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""First aid kit"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Free street parking"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Lock on bedroom door"", ""Laptop-friendly workspace"", ""Extra pillows and blankets"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$36.00 ,1,391,08-03-20,96,f,Portlaoise LEA-7,Laois County Council
2808031,https://www.airbnb.com/rooms/2808031,Carol's Cottage - Wild Atlantic Way,t,Private room,2,1,"[""Shampoo"", ""Breakfast"", ""High chair"", ""Heating"", ""Host greets you"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Crib"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Lock on bedroom door"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm""]",$35.00 ,1,194,15-03-20,99,t,Donegal LEA-6,Donegal County Council
2805278,https://www.airbnb.com/rooms/2805278,Glengarriff Island View Holiday hom,t,Entire home/apt,8,4,"[""Bed linens"", ""Heating"", ""Host greets you"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Private entrance"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Patio or balcony"", ""Free parking on premises"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Oven"", ""Iron""]",$126.00 ,7,4,27-05-18,100,f,Bantry-West Cork LEA-4,Cork County Council
2804945,https://www.airbnb.com/rooms/2804945,"2 bedroom Apartment on Kirwan Lane, City Centre",t,Entire home/apt,4,1,"[""Shampoo"", ""Breakfast"", ""Hangers"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Host greets you"", ""Smoke alarm"", ""Iron"", ""Kitchen""]",$677.00 ,1,526,13-02-20,90,t,Galway City Central LEA-6,Galway City Council
2802978,https://www.airbnb.com/rooms/2802978,"2 rooms flat, center, river view",t,Entire home/apt,4,1,"[""Shampoo"", ""Dryer"", ""Washer"", ""Essentials"", ""Wifi"", ""Heating"", ""Kitchen""]",$120.00 ,4,14,06-09-15,91,f,North Inner City LEA-7,Dublin City Council
2800339,https://www.airbnb.com/rooms/2800339,Go Wild on the Atlantic Way!!!,t,Entire home/apt,4,2,"[""Garden or backyard"", ""High chair"", ""Bed linens"", ""Heating"", ""Host greets you"", ""BBQ grill"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Cleaning before checkout"", ""Crib"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Babysitter recommendations"", ""Beachfront"", ""Coffee maker"", ""Patio or balcony"", ""Free parking on premises"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Oven"", ""Iron""]",$150.00 ,2,60,17-08-20,97,f,Ennistimon LEA-4,Clare County Council
2795703,https://www.airbnb.com/rooms/2795703,Bright&cosy place near City Centre,t,Entire home/apt,4,2,"[""Shampoo"", ""Bed linens"", ""Heating"", ""Host greets you"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Washer"", ""Wifi"", ""TV"", ""Hot water"", ""Smoke alarm"", ""Cleaning before checkout"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Paid parking off premises"", ""Elevator"", ""Iron"", ""Patio or balcony"", ""Free parking on premises"", ""Oven"", ""Bathtub""]",$158.00 ,2,49,24-07-18,97,t,North Inner City LEA-7,Dublin City Council
2793957,https://www.airbnb.com/rooms/2793957,"Deerpark Cottage, Convenient & Calm",f,Entire home/apt,7,3,"[""Hangers"", ""Single level home"", ""Bed linens"", ""Hot water"", ""Coffee maker"", ""Pack \u2019n Play/travel crib"", ""Baby bath"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""Children\u2019s dinnerware"", ""Lockbox"", ""Patio or balcony"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""High chair"", ""Dishwasher"", ""Iron"", ""Washer"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hair dryer"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Laptop-friendly workspace"", ""Long term stays allowed"", ""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Oven"", ""Refrigerator"", ""Dishes and silverware""]",$160.00 ,4,27,28-12-19,100,f,Athy LEA-5,Kildare County Council
2791857,https://www.airbnb.com/rooms/2791857,Comfortable double room en-suite,t,Private room,2,1,"[""Breakfast"", ""Hot tub"", ""Hangers"", ""Hot water"", ""Indoor fireplace"", ""Coffee maker"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo"", ""BBQ grill"", ""Kitchen"", ""Microwave"", ""First aid kit"", ""Washer"", ""Iron"", ""Essentials"", ""Carbon monoxide alarm"", ""Cable TV"", ""Hair dryer"", ""Free street parking"", ""Dryer"", ""Private entrance"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Lock on bedroom door"", ""Laptop-friendly workspace"", ""Host greets you"", ""Refrigerator""]",$64.00 ,2,247,03-11-19,99,f,Artane-Whitehall LEA-6,Dublin City Council
2787768,https://www.airbnb.com/rooms/2787768,Sunny double bedroom,t,Private room,2,1,"[""Essentials"", ""Breakfast"", ""Hangers"", ""Heating"", ""Elevator"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""Iron""]",$35.00 ,1,3,24-04-16,73,f,Castleknock LEA-6,Fingal County Council
2784343,https://www.airbnb.com/rooms/2784343,Carrigeen Glamping - The Quinn Pod,t,Entire home/apt,2,1,"[""Breakfast"", ""Bed linens"", ""Hot water"", ""Coffee maker"", ""Free parking on premises"", ""Shampoo"", ""Patio or balcony"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Stove"", ""First aid kit"", ""Essentials"", ""Carbon monoxide alarm"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Oven"", ""Host greets you"", ""Refrigerator"", ""Dishes and silverware""]",$70.00 ,1,46,28-08-20,99,t,Castlecomer LEA-6,Kilkenny County Council
2782229,https://www.airbnb.com/rooms/2782229,Wild Atlantic Wonder,t,Private room,2,1,"[""Shampoo"", ""Breakfast"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Essentials"", ""Fire extinguisher"", ""Indoor fireplace"", ""Laptop-friendly workspace"", ""TV"", ""Heating"", ""Hair dryer"", ""First aid kit"", ""Smoke alarm"", ""Iron"", ""Kitchen""]",$30.00 ,2,29,20-06-19,99,f,Donegal LEA-6,Donegal County Council
2776360,https://www.airbnb.com/rooms/2776360,Family run Bed & Breakfast,f,Private room,11,5,"[""Breakfast"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Garden or backyard"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Shampoo""]",$36.00 ,1,20,30-12-19,93,f,Ballina LEA-6,Mayo County Council
2775569,https://www.airbnb.com/rooms/2775569,Kerry:Fab country views yet close to all amenities,f,Entire home/apt,7,4,"[""Single level home"", ""Garden or backyard"", ""High chair"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Cable TV"", ""Luggage dropoff allowed"", ""Kitchen"", ""Dishes and silverware"", ""Dishwasher"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Private entrance"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Room-darkening shades"", ""Crib"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Laptop-friendly workspace"", ""Lockbox"", ""Coffee maker"", ""Iron"", ""Patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Fireplace guards"", ""Oven"", ""Bathtub""]",$126.14 ,4,126,21-07-20,95,t,Kenmare LEA-6,Kerry County Council
2773760,https://www.airbnb.com/rooms/2773760,Lost Boathouse & Garden Room No 2,t,Private room,2,1,"[""Shampoo"", ""Crib"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Hangers"", ""Dryer"", ""Washer"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""Laptop-friendly workspace"", ""TV"", ""Heating"", ""Hair dryer"", ""Hot water"", ""Cable TV"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Iron""]",$70.00 ,2,59,14-06-19,99,f,South East Inner City LEA-5,Dublin City Council
2770930,https://www.airbnb.com/rooms/2770930,Comfortable coastal 4-Bed Home,f,Entire home/apt,8,4,"[""Shampoo"", ""Single level home"", ""Garden or backyard"", ""Pocket wifi"", ""Bed linens"", ""Heating"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Host greets you"", ""Cable TV"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Dishwasher"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""TV"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Cleaning before checkout"", ""Oven"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Patio or balcony"", ""Free street parking"", ""Free parking on premises"", ""Stove"", ""Fire extinguisher"", ""Microwave"", ""Refrigerator"", ""Iron""]",$90.00 ,7,22,15-08-20,99,f,Rosslare LEA-5,Wexford County Council
2770813,https://www.airbnb.com/rooms/2770813,Innisfree B&B Dublin,t,Private room,3,1,"[""Essentials"", ""Breakfast"", ""Kitchen"", ""Heating"", ""Indoor fireplace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Washer""]",$90.00 ,1,77,12-10-19,91,f,Clontarf LEA-6,Dublin City Council
2769180,https://www.airbnb.com/rooms/2769180,An Sceach Gheal at Cnoc Suain Conamara,t,Entire home/apt,3,2,"[""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Private entrance"", ""Microwave"", ""Carbon monoxide alarm"", ""Hot water"", ""Iron"", ""Extra pillows and blankets"", ""Indoor fireplace"", ""Oven"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Heating"", ""Stove"", ""Dishwasher"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Lake access"", ""First aid kit"", ""Kitchen"", ""Single level home"", ""Garden or backyard"", ""Free parking on premises"", ""Cooking basics"", ""Bed linens""]",$180.00 ,4,184,05-08-20,98,f,Conamara South LEA-5,Galway County Council
2763235,https://www.airbnb.com/rooms/2763235,Murphy's farmhouse Bed & Breakfast,t,Private room,16,10,"[""Shampoo"", ""Breakfast"", ""Garden or backyard"", ""High chair"", ""Bed linens"", ""Heating"", ""Extra pillows and blankets"", ""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Pack \u2019n Play/travel crib"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water"", ""Hangers"", ""Essentials"", ""Laptop-friendly workspace"", ""Coffee maker"", ""Patio or balcony"", ""Free parking on premises"", ""Fire extinguisher"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$85.00 ,1,312,01-02-20,96,f,Corca Dhuibhne LEA-3,Kerry County Council
2758919,https://www.airbnb.com/rooms/2758919,Modern Cottage On River Blackwater,f,Entire home/apt,6,3,"[""Essentials"", ""Carbon monoxide alarm"", ""Kitchen"", ""Hair dryer"", ""Hangers"", ""Dryer"", ""Iron"", ""Hot water"", ""Indoor fireplace"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Host greets you"", ""First aid kit"", ""Free parking on premises"", ""TV"", ""Washer""]",$85.00 ,7,8,13-08-19,100,f,Lismore LEA-3,Waterford City And County Council
2757772,https://www.airbnb.com/rooms/2757772,"Cashel Cottage, Porthaw, Buncrana, F93 E92A",t,Entire home/apt,6,3,"[""Dishes and silverware"", ""Free parking on premises"", ""Cooking basics"", ""Dryer"", ""Washer"", ""Fire extinguisher"", ""Indoor fireplace"", ""TV"", ""Heating"", ""Beachfront"", ""Hot water"", ""First aid kit"", ""Smoke alarm"", ""Kitchen""]",$130.00 ,3,9,31-07-20,100,f,Buncrana LEA-5,Donegal County Council
2754860,https://www.airbnb.com/rooms/2754860,A little piece of heaven,f,Entire home/apt,15,6,"[""Heating"", ""Host greets you"", ""Cable TV"", ""Dishes and silverware"", ""Kitchen"", ""Dryer"", ""Washer"", ""Indoor fireplace"", ""Wifi"", ""TV"", ""Hot water"", ""Carbon monoxide alarm"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Fire extinguisher"", ""Microwave"", ""First aid kit"", ""Smoke alarm"", ""Iron""]",$300.00 ,7,4,04-08-18,100,f,Rush-Lusk LEA-5,Fingal County Council
2750536,https://www.airbnb.com/rooms/2750536,"Single room in 4 Willow Park Shantalla,",t,Private room,1,1,"[""Shampoo"", ""First aid kit"", ""Breakfast"", ""Hangers"", ""Ethernet connection"", ""Essentials"", ""Host greets you"", ""Indoor fireplace"", ""Wifi"", ""Laptop-friendly workspace"", ""Heating"", ""Hair dryer"", ""Extra pillows and blankets"", ""Hot water"", ""Bed linens"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Smoke alarm"", ""Iron""]",$50.00 ,1,395,07-03-20,99,f,Galway City Central LEA-6,Galway City Council
2740584,https://www.airbnb.com/rooms/2740584,2 Mile Lodge B&B Large Family Room,f,Private room,5,1,"[""Breakfast"", ""Free parking on premises"", ""Essentials"", ""Wifi"", ""Heating"", ""TV"", ""First aid kit"", ""Smoke alarm""]",$115.00 ,2,57,26-08-19,99,f,Kenmare LEA-6,Kerry County Council
2738908,https://www.airbnb.com/rooms/2738908,Ardlougher: a charming cottage for your staycation,t,Entire home/apt,5,2,"[""Shampoo"", ""Dishes and silverware"", ""Free parking on premises"", ""Cooking basics"", ""Refrigerator"", ""Essentials"", ""Stove"", ""Indoor fireplace"", ""Host greets you"", ""Heating"", ""Fire extinguisher"", ""Microwave"", ""Hair dryer"", ""Hot water"", ""Coffee maker"", ""Oven"", ""Kitchen""]",$84.00 ,4,26,21-08-20,96,f,Glenties LEA-6,Donegal County Council
